date,year,month,meter_id,measurement_type,meter_type,suburb,usage_type,total_value,avg_value,max_value,min_value,reading_count,processed_time
2022-07-13,2022,7,61278924,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61278924,Pulse1_Total,captis_pulse,buderim,residential,750.0,30.0,30.0,30.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9027465,Pulse1,captis_pulse,maroochydore,residential,13.0,0.7222222222222222,11.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9027465,Pulse1_Total,captis_pulse,maroochydore,residential,4102115.0,227895.27777777778,227910.0,227890.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9027465,DeviceTemperature,captis_pulse,maroochydore,residential,8.1,8.1,8.1,8.1,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9027465,Pulse1,captis_pulse,maroochydore,residential,154.0,6.416666666666667,63.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9027465,Pulse1_Total,captis_pulse,maroochydore,residential,5471483.0,227978.45833333334,228161.0,227913.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2138,Pulse1,captis_pulse,maroochydore,residential,15.0,0.7142857142857143,8.0,0.0,21,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2138,Pulse1_Total,captis_pulse,maroochydore,residential,5165576.0,234798.9090909091,234829.0,234793.0,22,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2138,Battery,captis_pulse,maroochydore,residential,73.62,24.540000000000003,68.0,1.98,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2138,Pulse1,captis_pulse,maroochydore,residential,62.0,2.5833333333333335,31.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2138,Pulse1_Total,captis_pulse,maroochydore,residential,5640325.0,235013.54166666666,235047.0,234981.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,36290436,Pulse1,captis_pulse,maroochydore,non-residential,0.0,0.0,0.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,36290436,Pulse1_Total,captis_pulse,maroochydore,non-residential,6155120.0,362065.8823529412,362090.0,362060.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,36290436,DeviceTemperature,captis_pulse,maroochydore,non-residential,17.51,17.51,17.51,17.51,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,36290436,Battery,captis_pulse,maroochydore,non-residential,73.63,36.815,70.0,3.63,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,36290436,Pulse1,captis_pulse,maroochydore,non-residential,80.0,3.3333333333333335,20.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,36290436,Pulse1_Total,captis_pulse,maroochydore,non-residential,8331290.0,362230.0,362280.0,362100.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,36290436,DeviceTemperature,captis_pulse,maroochydore,non-residential,19.1,19.1,19.1,19.1,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46057781,Pulse1,captis_pulse,maroochydore,residential,580.0,32.22222222222222,200.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,46057781,DeviceTemperature,captis_pulse,maroochydore,residential,10.2,10.2,10.2,10.2,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46057781,Pulse1,captis_pulse,maroochydore,residential,1260.0,48.46153846153846,150.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,46057781,DeviceTemperature,captis_pulse,maroochydore,residential,23.0,23.0,23.0,23.0,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61145239,Pulse1,captis_pulse,buderim,residential,63.0,3.7058823529411766,20.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61145239,Pulse1_Total,captis_pulse,buderim,residential,712378.0,41904.58823529412,41963.0,41888.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61145239,DeviceTemperature,captis_pulse,buderim,residential,13.82,13.82,13.82,13.82,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61145239,Battery,captis_pulse,buderim,residential,3.55,3.55,3.55,3.55,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61145239,Pulse1,captis_pulse,buderim,residential,95.0,3.9583333333333335,23.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61145239,Pulse1_Total,captis_pulse,buderim,residential,1009423.0,42059.291666666664,42122.0,41990.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61148208,Pulse1,captis_pulse,buderim,residential,393.0,23.11764705882353,133.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61148208,Pulse1_Total,captis_pulse,buderim,residential,2531514.0,148912.58823529413,149398.0,148773.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61148208,DeviceTemperature,captis_pulse,buderim,residential,13.4,13.4,13.4,13.4,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61148208,Battery,captis_pulse,buderim,residential,80.441,26.813666666666666,75.0,1.801,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61148208,Pulse1,captis_pulse,buderim,residential,239.0,9.56,100.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61148208,Pulse1_Total,captis_pulse,buderim,residential,3738736.0,149549.44,149692.0,149411.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81968205,Pulse1,captis_pulse,maroochydore,residential,195.0,12.1875,35.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81968205,DeviceTemperature,captis_pulse,maroochydore,residential,9.9,9.9,9.9,9.9,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81968205,Pulse1,captis_pulse,maroochydore,residential,100.0,50.0,70.0,30.0,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,82440924,Pulse1,captis_pulse,maroochydore,residential,5.0,0.3333333333333333,5.0,0.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,82440924,Pulse1_Total,captis_pulse,maroochydore,residential,1710780.0,114052.0,114096.0,114030.0,15,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,82440924,DeviceTemperature,captis_pulse,maroochydore,residential,15.81,15.81,15.81,15.81,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,82440924,Battery,captis_pulse,maroochydore,residential,86.72399999999999,28.907999999999998,81.0,2.094,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,82440924,Pulse1,captis_pulse,maroochydore,residential,61.0,2.5416666666666665,60.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,82440924,Pulse1_Total,captis_pulse,maroochydore,residential,2738960.0,114123.33333333333,114274.0,114096.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1664379,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1664379,Pulse1_Total,captis_pulse,buderim,residential,6309928.0,394370.5,394371.0,394370.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1664379,Battery,captis_pulse,buderim,residential,75.606,25.201999999999998,70.0,1.976,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,1664379,DeviceTemperature,captis_pulse,buderim,residential,12.8,12.8,12.8,12.8,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1664379,Pulse1,captis_pulse,buderim,residential,7.0,0.3181818181818182,4.0,0.0,22,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,1664379,Pulse1_Total,captis_pulse,buderim,residential,8676245.0,394374.7727272727,394378.0,394371.0,22,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62367082,Pulse1,captis_pulse,buderim,residential,6.0,0.3333333333333333,1.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62367082,Pulse1_Total,captis_pulse,buderim,residential,1051839.0,58435.5,58442.0,58431.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62367082,DeviceTemperature,captis_pulse,buderim,residential,13.44,13.44,13.44,13.44,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62367082,Battery,captis_pulse,buderim,residential,83.39999999999999,27.799999999999997,78.0,1.77,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62367082,Pulse1,captis_pulse,buderim,residential,4.0,0.15384615384615385,1.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62367082,Pulse1_Total,captis_pulse,buderim,residential,1519633.0,58447.42307692308,58451.0,58444.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62367082,DeviceTemperature,captis_pulse,buderim,residential,16.9,16.9,16.9,16.9,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,65089621,Pulse1,captis_pulse,buderim,residential,340.0,18.88888888888889,110.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,65089621,Pulse1,captis_pulse,buderim,residential,650.0,25.0,90.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,311042,Pulse1,captis_pulse,buderim,residential,7.0,0.4117647058823529,5.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,311042,Pulse1_Total,captis_pulse,buderim,residential,3703747.0,217867.4705882353,217886.0,217859.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,311042,DeviceTemperature,captis_pulse,buderim,residential,13.38,13.38,13.38,13.38,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,311042,Pulse1,captis_pulse,buderim,residential,26.0,1.0,12.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,311042,Pulse1_Total,captis_pulse,buderim,residential,5448066.0,217922.64,217970.0,217888.0,25,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,311042,DeviceTemperature,captis_pulse,buderim,residential,18.3,18.3,18.3,18.3,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600176,Pulse1,captis_pulse,maroochydore,residential,2210.0,122.77777777777777,300.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600176,Battery,captis_pulse,maroochydore,residential,75.897,25.299000000000003,70.0,2.287,3,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,34600176,DeviceTemperature,captis_pulse,maroochydore,residential,10.4,10.4,10.4,10.4,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,34600176,Pulse1,captis_pulse,maroochydore,residential,3590.0,143.6,310.0,30.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,602793,Pulse1,captis_pulse,buderim,residential,22.0,1.2941176470588236,8.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,602793,Pulse1_Total,captis_pulse,buderim,residential,3973023.0,233707.23529411765,233718.0,233689.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,602793,DeviceTemperature,captis_pulse,buderim,residential,7.3,7.3,7.3,7.3,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,602793,Pulse1,captis_pulse,buderim,residential,97.0,4.041666666666667,48.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,602793,Pulse1_Total,captis_pulse,buderim,residential,5614915.0,233954.79166666666,233992.0,233838.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64628125,Pulse1,captis_pulse,maroochydore,residential,320.0,18.823529411764707,130.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64628125,DeviceTemperature,captis_pulse,maroochydore,residential,8.2,8.2,8.2,8.2,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,64628125,Pulse1,captis_pulse,maroochydore,residential,340.0,13.6,70.0,0.0,25,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,278856,Pulse1,captis_pulse,buderim,residential,179.0,10.529411764705882,120.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,278856,Pulse1_Total,captis_pulse,buderim,residential,9511686.0,559510.9411764706,559737.0,559340.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,278856,DeviceTemperature,captis_pulse,buderim,residential,15.299999999999999,7.6499999999999995,9.2,6.1,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,278856,Battery,captis_pulse,buderim,residential,74.411,24.80366666666667,69.0,1.781,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,278856,Pulse1,captis_pulse,buderim,residential,234.0,9.75,35.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,278856,Pulse1_Total,captis_pulse,buderim,residential,1.344051E7,560021.25,560370.0,559757.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,351,Pulse1,captis_pulse,maroochydore,residential,52.0,2.888888888888889,47.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,351,Pulse1_Total,captis_pulse,maroochydore,residential,9196830.0,510935.0,510984.0,510901.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,351,Battery,captis_pulse,maroochydore,residential,2.014,2.014,2.014,2.014,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,351,DeviceTemperature,captis_pulse,maroochydore,residential,6.8,6.8,6.8,6.8,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,351,Pulse1,captis_pulse,maroochydore,residential,98.0,3.769230769230769,16.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,351,Pulse1_Total,captis_pulse,maroochydore,residential,1.3287378E7,511053.0,511164.0,510984.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66208658,Pulse1,captis_pulse,buderim,residential,49.0,2.45,33.0,0.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66208658,Pulse1_Total,captis_pulse,buderim,residential,614389.0,30719.45,30782.0,30702.0,20,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66208658,DeviceTemperature,captis_pulse,buderim,residential,14.7,14.7,14.7,14.7,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66208658,Battery,captis_pulse,buderim,residential,72.351,24.117,67.0,1.711,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66208658,Pulse1,captis_pulse,buderim,residential,41.0,1.7826086956521738,10.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66208658,Pulse1_Total,captis_pulse,buderim,residential,711379.0,30929.521739130436,30981.0,30860.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60194288,Pulse1,captis_pulse,buderim,residential,4.0,0.6666666666666666,1.0,0.0,6,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60194288,Pulse1_Total,captis_pulse,buderim,residential,147138.0,24523.0,24527.0,24520.0,6,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60194288,Battery,captis_pulse,buderim,residential,3.63,3.63,3.63,3.63,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61183261,Pulse1,captis_pulse,buderim,residential,65.0,3.823529411764706,18.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61183261,Pulse1_Total,captis_pulse,buderim,residential,1558159.0,91656.41176470589,91781.0,91624.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61183261,Battery,captis_pulse,buderim,residential,3.62,3.62,3.62,3.62,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61183261,DeviceTemperature,captis_pulse,buderim,residential,15.8,15.8,15.8,15.8,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61183261,Pulse1,captis_pulse,buderim,residential,174.0,7.25,72.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61183261,Pulse1_Total,captis_pulse,buderim,residential,2205598.0,91899.91666666667,92045.0,91800.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61277558,Pulse1,captis_pulse,buderim,residential,5.0,0.35714285714285715,5.0,0.0,14,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61277558,Pulse1_Total,captis_pulse,buderim,residential,710575.0,47371.666666666664,47383.0,47362.0,15,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61277558,Pulse1,captis_pulse,buderim,residential,125.0,6.578947368421052,41.0,0.0,19,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61277558,Pulse1_Total,captis_pulse,buderim,residential,951986.0,47599.3,47683.0,47474.0,20,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61277558,DeviceTemperature,captis_pulse,buderim,residential,29.65,14.825,16.0,13.65,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,61277558,Battery,captis_pulse,buderim,residential,67.63,33.815,64.0,3.63,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64280361,Pulse1,captis_pulse,buderim,non-residential,30.0,1.875,20.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64280361,Battery,captis_pulse,buderim,non-residential,75.25,25.083333333333332,70.0,1.61,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,64280361,Pulse1,captis_pulse,buderim,non-residential,470.0,18.076923076923077,280.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64634095,Pulse1,captis_pulse,maroochydore,residential,320.0,18.823529411764707,60.0,0.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,64634095,DeviceTemperature,captis_pulse,maroochydore,residential,13.61,13.61,13.61,13.61,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,64634095,Pulse1,captis_pulse,maroochydore,residential,880.0,33.84615384615385,160.0,0.0,26,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66556974,Pulse1,captis_pulse,buderim,residential,6.0,0.3157894736842105,3.0,0.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66556974,Pulse1_Total,captis_pulse,buderim,residential,1470709.0,77405.73684210527,77430.0,77401.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,66556974,DeviceTemperature,captis_pulse,buderim,residential,20.1,10.05,10.3,9.8,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66556974,Pulse1,captis_pulse,buderim,residential,266.0,9.5,87.0,0.0,28,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,66556974,Pulse1_Total,captis_pulse,buderim,residential,2172839.0,77601.39285714286,77833.0,77430.0,28,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81963283,Pulse1,captis_pulse,kuluin,residential,32.0,1.6842105263157894,21.0,0.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,81963283,Pulse1_Total,captis_pulse,kuluin,residential,2172492.0,120694.0,120776.0,120661.0,18,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81963283,Pulse1,captis_pulse,kuluin,residential,15.0,2.142857142857143,7.0,0.0,7,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81963283,Pulse1_Total,captis_pulse,kuluin,residential,845530.0,120790.0,120802.0,120785.0,7,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81963283,DeviceTemperature,captis_pulse,kuluin,residential,16.62,16.62,16.62,16.62,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,81963283,Battery,captis_pulse,kuluin,residential,75.64,37.82,72.0,3.64,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,586484,Pulse1,captis_pulse,kuluin,residential,120.0,6.666666666666667,55.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,586484,Pulse1_Total,captis_pulse,kuluin,residential,3212273.0,178459.61111111112,178572.0,178406.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,586484,Battery,captis_pulse,kuluin,residential,1.879,1.879,1.879,1.879,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,586484,Pulse1,captis_pulse,kuluin,residential,27.0,1.125,11.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,586484,Pulse1_Total,captis_pulse,kuluin,residential,4286293.0,178595.54166666666,178624.0,178572.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9354554,Pulse1,captis_pulse,maroochydore,residential,0.0,0.0,0.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9354554,Pulse1_Total,captis_pulse,maroochydore,residential,2087514.0,130469.625,130470.0,130469.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9354554,DeviceTemperature,captis_pulse,maroochydore,residential,21.39,10.695,13.89,7.5,2,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,9354554,Battery,captis_pulse,maroochydore,residential,74.607,24.869,69.0,1.987,3,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9354554,Pulse1,captis_pulse,maroochydore,residential,64.0,2.782608695652174,28.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9354554,Pulse1_Total,captis_pulse,maroochydore,residential,3003514.0,130587.56521739131,130688.0,130470.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,9354554,DeviceTemperature,captis_pulse,maroochydore,residential,18.6,18.6,18.6,18.6,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60218168,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,14,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60218168,Pulse1_Total,captis_pulse,buderim,residential,182.0,13.0,13.0,13.0,14,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,60218168,DeviceTemperature,captis_pulse,buderim,residential,10.6,10.6,10.6,10.6,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60218168,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,9,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60218168,Pulse1_Total,captis_pulse,buderim,residential,130.0,13.0,13.0,13.0,10,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,60218168,DeviceTemperature,captis_pulse,buderim,residential,15.49,15.49,15.49,15.49,1,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62120103,Pulse1,captis_pulse,buderim,residential,95.0,5.277777777777778,94.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62120103,Pulse1_Total,captis_pulse,buderim,residential,385995.0,22705.58823529412,22913.0,22674.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62120103,DeviceTemperature,captis_pulse,buderim,residential,14.18,14.18,14.18,14.18,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62120103,Pulse1,captis_pulse,buderim,residential,10.0,0.43478260869565216,6.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62120103,Pulse1_Total,captis_pulse,buderim,residential,527293.0,22925.782608695652,22943.0,22913.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2702,Pulse1,captis_pulse,buderim,residential,81.0,4.764705882352941,44.0,1.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2702,Pulse1_Total,captis_pulse,buderim,residential,6440381.0,378845.9411764706,378937.0,378785.0,17,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,2702,DeviceTemperature,captis_pulse,buderim,residential,13.73,13.73,13.73,13.73,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2702,Pulse1,captis_pulse,buderim,residential,83.0,3.4583333333333335,10.0,1.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,2702,Pulse1_Total,captis_pulse,buderim,residential,9099312.0,379138.0,379256.0,378945.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62366320,Pulse1,captis_pulse,buderim,residential,58.0,3.625,45.0,0.0,16,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,62366320,Pulse1_Total,captis_pulse,buderim,residential,942075.0,58879.6875,58940.0,58844.0,16,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62366320,Pulse1,captis_pulse,buderim,residential,66.0,2.75,38.0,0.0,24,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,62366320,Pulse1_Total,captis_pulse,buderim,residential,1416484.0,59020.166666666664,59154.0,58940.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21270260,Pulse1,captis_pulse,lawnton,non-residential,1210.0,67.22222222222223,150.0,40.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,21270260,DeviceTemperature,captis_pulse,lawnton,non-residential,16.5,16.5,16.5,16.5,1,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,21270260,Pulse1,captis_pulse,lawnton,non-residential,4220.0,175.83333333333334,380.0,110.0,24,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,288781,Pulse1,captis_pulse,buderim,residential,65.0,3.611111111111111,43.0,0.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,288781,Pulse1_Total,captis_pulse,buderim,residential,2449864.0,136103.55555555556,136160.0,136066.0,18,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,288781,DeviceTemperature,captis_pulse,buderim,residential,20.53,10.265,14.23,6.3,2,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,288781,Pulse1,captis_pulse,buderim,residential,55.0,2.391304347826087,16.0,0.0,23,2025-12-23T13:39:34.573Z
2022-07-13,2022,7,288781,Pulse1_Total,captis_pulse,buderim,residential,3132609.0,136200.39130434784,136275.0,136160.0,23,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61223688,Pulse1,captis_pulse,buderim,residential,0.0,0.0,0.0,0.0,19,2025-12-23T13:39:34.573Z
2022-07-12,2022,7,61223688,Pulse1_Total,captis_pulse,buderim,residential,589.0,31.0,31.0,31.0,19,2025-12-23T13:39:34.573Z
